id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
883699525905276421,"Cozy & Bright Window Double@CWB, Lockhart Road 157",1654196,Salin,,Wan Chai,22.277918815531056,114.17438222133475,Private room,321,1,3,2025-03-14,0.17,89,175,1,
883725620859100549,S: Serviced Double Room in CSW,353326613,Savi,,Eastern,22.28904,114.20975,Private room,416,28,0,,,79,212,0,
883748605300299643,S: 地鐵旁的服務式簡房,353326613,Savi,,Wan Chai,22.28043938267586,114.18414190657433,Private room,347,28,0,,,79,74,0,
883749389857089639,Shared AC Large Simple Single@Lockhart Road 137,1654196,Salin,,Wan Chai,22.278652035468344,114.17392113354771,Private room,233,1,1,2023-10-04,0.06,89,322,0,
883756160449789887,S:  銅鑼灣百德新街的高層單間,353326613,Savi,,Wan Chai,22.280261086095138,114.18631404023967,Private room,347,28,0,,,79,212,0,
883760360540981525,Bright & Cozy Window Double@CWB Lockhart Road 386,1654196,Salin,,Wan Chai,22.278890157661582,114.17899986447085,Private room,249,1,2,2025-02-03,0.14,89,365,1,
883769902795019305,S: 百德新街服務式單人間,353326613,Savi,,Wan Chai,22.2817188984455,114.18593280072841,Private room,347,28,0,,,79,212,0,
883774190640605778,"Cozy Mini Single Bunk @CWB, Lockhart Road 386",1654196,Salin,,Wan Chai,22.27959,114.18111,Private room,227,1,10,2025-03-10,0.51,89,365,4,
883789970167055835,S: 珠城大廈高層帶海景陽光單間,353326613,Savi,,Wan Chai,22.27997,114.18526,Private room,376,28,0,,,79,212,0,
883792026066521017,Comfort and Bright Bunk Bed @Lockhart Road 137,1654196,Salin,,Wan Chai,22.27942,114.17367,Private room,227,1,3,2023-12-19,0.17,89,350,0,
883798130925265289,Comfort and Bright Double Bed @Lockhart Road 137,1654196,Salin,,Wan Chai,22.2783203,114.1730011,Private room,321,1,0,,,89,354,0,
884396932432724570,Aura Casa on Peel Street.,43726068,Aurelie,,Central & Western,22.28387,114.1543,Entire home/apt,,2,22,2025-01-20,0.98,1,0,14,
884411467532264089,A) 2min to Causeway Bay MTR 铜锣湾双人房 1베드,10254437,Eve,,Wan Chai,22.281602424302204,114.1848537325859,Entire home/apt,554,1,67,2025-03-11,3.00,13,11,41,
884440624110489414,B) 2min to Causeway Bay MTR 铜锣湾双人房 원룸,10254437,Eve,,Wan Chai,22.2815993,114.1848538,Entire home/apt,554,1,78,2025-03-09,3.49,13,15,35,
884443464900230254,Bright spacious apartment in SYP,513226972,Siobhan,,Central & Western,22.28701881677574,114.14143793159421,Entire home/apt,1100,5,2,2024-01-02,0.10,1,163,0,
884455323942470241,D) Spacious 2min to Causeway Bay MTR 铜锣湾双人房 1베드,10254437,Eve,,Wan Chai,22.2815993,114.1848538,Entire home/apt,576,1,81,2025-03-09,3.58,13,15,29,
884516755093685510,E) 2BD 2min to Causeway Bay MTR 铜锣湾四人房 2베드,10254437,Eve,,Wan Chai,22.281602424302204,114.1848537325859,Entire home/apt,696,1,86,2025-02-10,3.86,13,4,35,
884539393199148698,F) 2BD 2min to Causeway Bay MTR 铜锣湾四人房 2베드,10254437,Eve,,Wan Chai,22.28096,114.18406,Entire home/apt,772,1,89,2025-02-24,3.96,13,10,42,
884553604708510172,G) 2min to Causeway Bay MTR 铜锣湾双人房 원룸,10254437,Eve,,Wan Chai,22.281602424302204,114.1848537325859,Entire home/apt,555,1,80,2025-03-03,3.53,13,14,40,
884580676426066078,H) 2min to Causeway Bay MTR 铜锣湾双人房 1베드,10254437,Eve,,Wan Chai,22.28160552671783,114.1848537325859,Entire home/apt,597,1,76,2025-03-02,3.43,13,4,34,
884996578207578267,Prime Mong Kok 3 rooms for 8 ppl,3800609,Zoe,,Yau Tsim Mong,22.3177564032385,114.1707460329588,Entire home/apt,1333,1,82,2025-03-12,3.94,12,313,49,
885698564189414867,Mid Century Modern Gem,4874593,Frederik,,Central & Western,22.28889,114.14047,Entire home/apt,970,6,1,2025-02-05,0.75,1,309,1,
885781460846571732,Modern rooftop unit in Western HK,1560343,Trudy,,Central & Western,22.287235050359712,114.14298713207245,Entire home/apt,750,7,17,2025-01-13,0.81,1,326,8,
886207898514527590,「香港旺角地鐵站3分鐘」旺角站青旅民宿（陽光房/可開窗）,407606053,Ying Shan,,Yau Tsim Mong,22.3174634,114.1673765,Private room,281,1,2,2023-09-09,0.09,9,365,0,
886688709822571575,「香港旺角地鐵站3分鐘」旺角站青旅民宿（陽光房/可開窗）,421877895,Suki,,Yau Tsim Mong,22.31653449222127,114.16767599074691,Private room,281,1,1,2023-05-28,0.05,4,365,0,
886792597266964032,「香港旺角地鐵站3分鐘」旺角站青旅民宿（陽光房/可開窗）,421877895,Suki,,Yau Tsim Mong,22.31659,114.16845,Private room,281,1,6,2024-05-03,0.27,4,365,1,
886793829864033022,「香港旺角地鐵站3分鐘」旺角站青旅民宿（陽光房/可開窗）,421877895,Suki,,Yau Tsim Mong,22.31631,114.16825,Private room,281,1,2,2023-06-18,0.09,4,365,0,
886795272144936831,「香港旺角地鐵站3分鐘」旺角站青旅民宿（陽光房/可開窗）,421877895,Suki,,Yau Tsim Mong,22.316269022983914,114.16715163800858,Private room,281,1,0,,,4,365,0,
887217806116196015,DISCOUNT:Best location in Central. Flat w. balcony,6728909,Sertac,,Central & Western,22.2839971,114.1532202,Entire home/apt,1150,4,5,2024-08-03,0.26,1,164,1,
887229835401214872,One-Bedroom Serviced Apartments in Taikoo,47237224,Kornhill,,Eastern,22.283859,114.216088,Private room,1122,28,0,,,2,89,0,
887275790937524841,Modern Apartment with Comprehensive Facilities,32952722,Jenkins,,Sham Shui Po,22.337863454952135,114.15588552764508,Entire home/apt,280,10,0,,,6,364,0,
888007114669185125,"尖沙嘴彌敦道地鐵站上全新裝修獨立浴室套房月租長租
TST HOUSE",260984194,花,,Yau Tsim Mong,22.296486648528397,114.17246347953045,Private room,,1,2,2025-01-31,0.19,6,364,2,
888156964508973883,SOHO半山新公寓一房一厅双阳台（两年内新交房、带健身房和游泳池）,512726080,Vincy,,Central & Western,22.27853943447712,114.15259365070283,Entire home/apt,1129,1,47,2025-02-23,2.10,1,19,28,
888204714026552013,每個單位有三個房間獨立的房間獨立的廁所床大小可以跟我們聯絡再安排,78721188,HingPui,,Central & Western,22.2870855,114.1463105,Private room,,1,0,,,1,364,0,
888583730138798233,Room in apartment near to MTR,138453311,Amy,,Sha Tin,22.36018215425574,114.17389154434204,Private room,429,5,14,2025-02-05,0.63,1,60,5,
888666670198634625,Furnished Apt in City Center,15449734,David,,Wan Chai,22.275679488302234,114.177290353207,Entire home/apt,1000,90,0,,,1,364,0,
889332122639701356,煮飯和衛生間的空間| 5分鐘直達長沙灣港鐵站 |電梯|雙人床|免費無線網路| 15分鐘直達中環,440134849,Diane,,Sham Shui Po,22.338278,114.156817,Entire home/apt,481,28,3,2023-10-04,0.14,42,346,0,
889521473851905429,Renovated flat in Tsim Sha Tsui,514366529,Les,,Yau Tsim Mong,22.3008852,114.1735447,Entire home/apt,2379,1,13,2025-02-01,0.62,1,163,6,
890186365735202488,Comfortable & Stylish Place,514494953,Kit,,Sai Kung,22.30881830847963,114.26034564822,Entire home/apt,1491,28,11,2025-02-13,0.58,1,337,5,
890258203039810247,Luxurious Renovated in NP (1min MTR!,514509466,Lawrence,,Eastern,22.291912376820715,114.20032945557858,Entire home/apt,380,30,0,,,1,362,0,
890267543284489399,"Clean Cozy, 10 min from Central MTR, at Mid-Levels",38198977,Ivy,,Central & Western,22.28084011380471,114.15352356943349,Private room,430,2,152,2025-03-12,6.90,1,208,87,
890349546183149497,Bright Large Double Room @ Lockhart Road 137,1654196,Salin,,Wan Chai,22.27753,114.17243,Private room,355,1,7,2025-02-01,0.45,89,347,4,
890439622593946700,Comfort Window Single Bedroom @ Lockhart Road 137,1654196,Salin,,Wan Chai,22.27718,114.17406,Private room,279,1,3,2023-12-28,0.14,89,352,0,
890446706722557028,Shared A/C Comfort Double bed @ Lockhart Road 137,1654196,Salin,,Wan Chai,22.277809901280584,114.17384389297862,Private room,306,1,1,2023-12-17,0.07,89,354,0,
890526537608968074,Room C- Coliving in Kennedy Town: 4/F,493088457,Comfy Nomad,,Central & Western,22.283551,114.1290581,Private room,293,7,1,2023-08-12,0.05,93,154,0,
891162836454717539,Flat/condo - heart of central,441682315,Loic,,Central & Western,22.28278,114.15035,Entire home/apt,1260,2,9,2025-02-02,0.45,1,19,5,
891964371848476926,New 2BR in the Heart of TST,514860642,Amand,,Yau Tsim Mong,22.298610707557053,114.17062165432112,Entire home/apt,1596,1,40,2025-02-02,1.84,6,327,16,
892251446254323241,鄰近果欄，廟街，地鐵站，小學對面，安全舒適1.8大床房,111277006,Ping Li,,Yau Tsim Mong,22.311149805211663,114.16913464665413,Private room,360,1,0,,,1,89,0,
892393180328402205,The Garden House in Hong Kong,12942529,Lisa,,Islands,22.30364435516258,114.01151475758661,Entire home/apt,,3,2,2023-08-06,0.10,1,0,0,
892440684505853605,prefect location and Clean,416231141,Siu Yee,,Wan Chai,22.281358296335366,114.18609126513157,Private room,700,5,1,2024-02-16,0.08,1,364,0,
892556191372678398,kaitak monaco luxe queenbed sky apt,6531713,Joanne,,Kowloon City,22.3267402,114.1983231,Entire home/apt,1057,2,2,2023-12-15,0.09,3,171,0,
893327464407178195,长洲。适合度假，可长短租,47887152,Oceana,,Islands,22.21175781218413,114.02839049449935,Private room,417,1,2,2024-12-08,0.27,7,365,2,
893724180948307298,Apartment near HK Airport,217841121,Joy,,Islands,22.296644,113.9509747,Private room,1140,1,0,,,1,16,0,
893824934698060755,Ideal Holiday Flat For Families,76341005,Faryal,,Sai Kung,22.303720587652453,114.26241550594568,Entire home/apt,2000,7,2,2025-01-05,0.14,1,98,1,
893847511818086501,Central Apartment Hong Kong near PMQ,515303908,Mick,,Central & Western,22.28306873954268,114.15280779051648,Entire home/apt,790,3,17,2024-12-30,0.80,1,8,8,
894412596594988334,阿木旅舍｜四人房｜步行1分钟到尖沙咀地铁口,475619185,George,,Yau Tsim Mong,22.298918274618487,114.17441969527636,Private room,686,1,3,2025-02-11,0.38,25,129,3,
894744896782894803,Spacious Sheung Wan 1B (+ Baby) Apartment,6701664,Frank,,Central & Western,22.2841794,114.1513263,Entire home/apt,850,7,12,2024-08-25,0.57,1,34,5,
894869689532914662,旺角信和中心对面  Family room 家庭房,24687240,Yang,,Yau Tsim Mong,22.31626,114.17296,Private room,458,1,5,2024-09-01,0.23,29,361,2,
895308000760341565,#1 Cozy Staycation at Cheung Chau,515614576,Mei Yee Selina,,Islands,22.212542064653277,114.02984306044704,Entire home/apt,1537,2,5,2024-06-10,0.36,2,103,2,
895333593143777637,Family Room w/ private bathroom,24275081,Ah Shan Hostel,,Yau Tsim Mong,22.320744272481104,114.16999916544306,Private room,525,1,15,2025-01-29,0.76,4,312,4,
896554818121722425,Luxurious and charming 4BR flat on HK Island,3485825,Julia,,Central & Western,22.28229,114.14547,Entire home/apt,9928,4,2,2025-01-07,0.14,1,258,1,
896715096863584582,Executive 1 Bedroom Apartment in Sheung Wan,138649185,Sidharth,,Central & Western,22.284006203684662,114.15231244740603,Entire home/apt,1800,6,0,,,135,364,0,
896853586642855460,Studio unit in Causeway Bay by Commune Share,209127973,Commune Share,,Wan Chai,22.27974,114.18555,Private room,,28,0,,,12,180,0,
896877458530936720,kaitak 1 skyhigh 560sqft apt with pool,6531713,Joanne,,Kowloon City,22.3287136,114.2023173,Entire home/apt,,2,0,,,3,0,0,
896897703882696599,oasis kaitak 1 king bedrm,6531713,Joanne,,Kowloon City,22.3289827,114.2004348,Entire home/apt,1057,2,3,2023-07-28,0.14,3,364,0,
897466242113421333,Convenient Studio Full Equipped,48318210,Yuki,,Central & Western,22.2861846,114.1354892,Entire home/apt,650,6,25,2025-02-26,1.25,1,43,3,
897522931339994364,Hollywood hk,221694000,Dina,,Central & Western,22.28497,114.15052,Entire home/apt,754,2,57,2025-03-10,2.67,3,79,26,
897604180705942226,S:時代廣場旁，開陽傢私齊全單間,353326613,Savi,,Wan Chai,22.27955784103455,114.18413981510894,Private room,,28,0,,,79,212,0,
897761431220916451,Modern Open kitchen Midlevels Home,2287353,Vanessa,,Central & Western,22.2790571,114.1531547,Entire home/apt,971,5,3,2025-01-02,0.21,1,50,2,
897767648696025867,旺角地铁口中心点中层上下床三人房有窗,73308500,Fanny,,Yau Tsim Mong,22.3198502,114.1706419,Private room,,1,0,,,2,365,0,
898504336388822730,Newly renovated 2BR flat in TST for 11 pax,4812035,Urban Pack,,Yau Tsim Mong,22.29893,114.17228,Entire home/apt,2514,2,1,2024-12-29,0.38,2,85,1,
898954219207395626,Pocket Friendly & Private Apartment in Fuk Lo Tsun,138649185,Sidharth,,Kowloon City,22.32936176284629,114.18796701670655,Entire home/apt,335,30,0,,,135,364,0,
899004643544931990,Exquisite Studio Apartment in Gilman's Bazaar,138649185,Sidharth,,Central & Western,22.28503,114.15532,Entire home/apt,667,30,0,,,135,364,0,
899030415407815833,Scenic Sunrise bedroom - Jacuzzi - Longterm stays,516466749,Harvey,,Sai Kung,22.293881271292857,114.2694308264282,Private room,663,2,19,2025-02-28,1.02,2,364,15,
899050833889382922,Utopian Studio Apartment in Sheung Wan,138649185,Sidharth,,Central & Western,22.28439,114.15154,Entire home/apt,,30,0,,,135,364,0,
899113263581762822,En-suite Master bed - Swim pool - Longterm stay,516466749,Harvey,,Sai Kung,22.295918588645826,114.26872808486222,Private room,622,2,14,2025-02-01,0.68,2,365,7,
899146206065253536,ArtRoom #7-Capsule Bed for Lady,276141713,ArtRoom,,Yau Tsim Mong,22.307032134079186,114.16696366326207,Shared room,206,1,78,2025-02-25,3.55,22,299,47,
899719966314063765,Exemplary Studio Apartment In Central Sheung Wan,138649185,Sidharth,,Central & Western,22.28569555345498,114.15303377005941,Entire home/apt,700,30,0,,,135,364,0,
899793349595102573,Opulent Studio Apartment In Vibrant Sheung Wan,138649185,Sidharth,,Central & Western,22.286542781546263,114.14477636856839,Entire home/apt,609,30,0,,,135,364,0,
900250846220538357,"Budget Room in Tin Shui Wai, NT",507483990,LianM,,Yuen Long,22.46192,113.99816,Private room,130,29,0,,,4,364,0,
900304336569210069,Spacious Modern Design Apartment with Peak View,520430873,Eliana,,Central & Western,22.2807,114.14444,Entire home/apt,6514,3,0,,,1,364,0,
900352697936808576,Strurdy Studio Apartment in Hong Kong,138649185,Sidharth,,Wan Chai,22.27841,114.1836,Entire home/apt,504,30,0,,,135,352,0,
900376518893293500,Apartment near hike trails,516770940,Hoor,,Islands,22.29324128599079,113.95016583334352,Private room,640,5,0,,,2,87,0,
900648638691366023,Mountain View 2 bedroom apartment in Tsim Sha Tsui,74268379,敏兒,,Yau Tsim Mong,22.30205,114.17401,Entire home/apt,1139,3,59,2025-01-11,2.85,5,1,29,
900921448962974702,good  8min to MTR airportexpress,515920323,Alana,,Central & Western,22.283667776865844,114.15206668267588,Private room,322,1,1,2023-08-20,0.05,2,365,0,
901018114153563915,Design studio with huge terrace | Near Central MTR,32434146,Andrey,,Central & Western,22.2829596552689,114.15330547301636,Entire home/apt,,2,29,2025-01-01,1.37,1,0,12,
901089756743871089,Cozy apartment in North Point,20401047,Fien,,Eastern,22.29049,114.19985,Entire home/apt,680,4,16,2025-03-09,0.76,1,12,9,
901613146489026252,1 bedroom sea-view apartment with rooftop,11414347,Kim,,Central & Western,22.285176619910196,114.14333535099512,Entire home/apt,998,5,8,2025-02-02,0.40,1,84,4,
901761187841917415,[Tai Hang] 10 mins from CWB/Tin Hau MTR,144077534,Jamie,,Wan Chai,22.2784562,114.1912099,Private room,800,3,13,2024-08-31,0.73,1,336,4,
902412939205820897,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.314377,114.174512,Private room,283,1,5,2025-02-21,0.36,38,180,4,
902638719281066263,Stylish Apartment in Midlevels,7544814,Winnie,,Central & Western,22.2812731,114.1507863,Entire home/apt,1500,3,5,2024-04-06,0.24,1,4,1,
902700342138351906,Causeway Bay Cosy Studio B-22,14861546,Tane Residence,,Wan Chai,22.28005092019153,114.18674768906082,Entire home/apt,423,30,1,2023-12-31,0.07,124,136,0,
902710853261326122,Causeway Bay Cosy Studio B-25,14861546,Tane Residence,,Wan Chai,22.28008,114.18545,Entire home/apt,423,25,3,2024-08-15,0.16,124,73,2,
902714707569228712,Causeway Bay Cosy Studio B-26,14861546,Tane Residence,,Wan Chai,22.282109136783763,114.1846762478347,Entire home/apt,423,7,0,,,124,364,0,
902718364945782690,Cosy Causeway Bay Studio 105,14861546,Tane Residence,,Wan Chai,22.27793,114.18244,Entire home/apt,446,30,0,,,124,364,0,
902745780246110067,Clean & cozy rm for 2 pax in Mong kok (Twin Room),31113999,Selena,,Yau Tsim Mong,22.31604,114.16896,Private room,311,1,6,2025-02-11,0.49,38,167,5,
902749293802342212,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31377567731803,114.17349600161639,Private room,283,1,26,2025-03-01,1.79,38,183,24,
902783241169145090,設備完善,517327513,Chun Ting,,Yuen Long,22.501104236412036,114.081132289922,Private room,560,1,0,,,1,364,0,
903548699878995169,Beautiful private apartment,517527608,Haleema Wadood,,Sai Kung,22.2936102,114.2725783,Entire home/apt,1089,1,17,2024-12-10,0.84,5,120,5,
903768194410157139,Kowloon City Home,59393296,ChaCha,,Sham Shui Po,22.3305836,114.1517849,Entire home/apt,539,1,0,,,2,180,0,
904180686841854886,"Cozy studio,  walk 1 minutes to TST MTR exit B2",39082521,Venus,,Yau Tsim Mong,22.2991358,114.174027,Private room,,2,44,2024-06-12,2.04,1,0,11,
904290785987325538,Private Queen bedroom with Private toilet @ TST,125068768,Yea & Yuen,,Yau Tsim Mong,22.30230035536355,114.17537160297785,Private room,474,1,7,2024-12-10,0.33,5,25,1,
904302540067359199,舒適三人房,189530194,Kitty,,Yau Tsim Mong,22.3198502,114.1706419,Private room,474,1,10,2025-01-31,0.71,9,269,8,
904934361348648460,"N4 Modern Suite with washer, 30 Sec to Jordan MTR",25375849,Nick,,Yau Tsim Mong,22.30442221461511,114.17255374345184,Entire home/apt,456,2,79,2025-02-23,5.29,6,169,64,
905005307581671380,Ocean View Private Ensuite Bedroom by HKU Station,267770044,Habyt,,Central & Western,22.28546,114.13655,Private room,570,30,0,,,39,211,0,
905011414487610896,Ocean view Private Bedroom by HKU Station,267770044,Habyt,,Central & Western,22.28521,114.13796,Private room,,30,1,2023-12-14,0.07,39,40,0,
905452564463285527,鄰近西營盤港鐵單臥室新裝公寓,181610870,Kevin,,Central & Western,22.2870671,114.145893,Entire home/apt,589,2,42,2025-03-09,2.35,1,0,25,
905510214529317903,Cosy double BR@CWB MTR 5mins,3776595,Phoebe,,Wan Chai,22.27821,114.17993,Private room,230,1,30,2025-03-04,1.42,44,168,19,
905543993627915662,旺角信和中心小型大床房/旺角地铁站E1,24687240,Yang,,Yau Tsim Mong,22.312937442603026,114.17366375620972,Private room,390,1,3,2025-01-16,0.17,29,98,1,
905619612137566907,3Bedroom Homestay @ Mongkok,220854551,Ellen,,Yau Tsim Mong,22.31242,114.16947,Entire home/apt,725,28,11,2025-02-14,0.51,3,354,4,
906030506463881261,Room C - Cozy Sheung Wan!,493088457,Comfy Nomad,,Central & Western,22.28659609009093,114.1480457950471,Private room,501,28,2,2024-06-21,0.20,93,317,2,
906269938756432422,A sanctuary in the heart of the city,130541407,Zohra,,Central & Western,22.27536,114.16633,Entire home/apt,,2,7,2023-08-28,0.34,1,0,0,
906311410277025031,Apartment in Soho Central + private rooftop,393352713,Timothy,,Central & Western,22.28182184298837,114.15160576537524,Entire home/apt,,1,13,2024-10-20,0.64,1,0,6,
906326378218108295,Sea view and Rooftop,36022366,Gwendoline,,Central & Western,22.283947514653377,114.12764556705952,Entire home/apt,1800,4,5,2024-09-22,0.38,1,70,4,
906832630334682822,Stylish 1 Bed unit BBQ rooftop,212046193,Charles,,Eastern,22.292652576948516,114.19882950906405,Private room,165,28,5,2024-07-28,0.27,13,283,2,
906844796448465878,The Mandarin Suite,371556898,Tess,,Central & Western,22.28469,114.15225,Entire home/apt,1344,2,18,2025-01-17,1.23,1,237,12,
906940310237257495,Cosy Single Bed@CWB MTR 5mins 337 Hennessy Rd,3776595,Phoebe,,Wan Chai,22.27933276785339,114.17799580169306,Private room,264,1,18,2025-01-29,0.86,44,139,15,
906949546127514804,S: 百德新街，Welcome 和 Donkie 對面，地鐵旁邊,353326613,Savi,,Wan Chai,22.28191276341699,114.18619933704397,Private room,451,28,1,2023-07-18,0.05,79,212,0,
906955115338430132,S: 惠康和 Donkie 對面，地鐵 1 分鐘房源,353326613,Savi,,Wan Chai,22.28163358335765,114.18619051433139,Private room,347,28,0,,,79,212,0,
906961072537755912,S: 簡約開陽的單間,353326613,Savi,,Wan Chai,22.282128435335444,114.18451508688594,Private room,381,28,0,,,79,212,0,
906978494167526401,Single bunk@CWB 339 Hennessy RD,3776595,Phoebe,,Wan Chai,22.27979932969818,114.17962584640735,Private room,192,1,34,2025-03-11,1.59,44,149,24,
906985546143443734,S: 京士頓街，服務式大間，惠康和 Donkie 旁,353326613,Savi,,Wan Chai,22.282107870996047,114.18459314780081,Private room,486,28,1,2023-09-14,0.05,79,212,0,
906996484728117895,S： 交通便利，服務式大單間,353326613,Savi,,Wan Chai,22.28069145650132,114.18494730857967,Private room,541,28,0,,,79,212,0,
907001792768753126,S:一房一廳，完全獨立安靜單位，銅鑼灣中心位置，地鐵旁,353326613,Savi,,Wan Chai,22.282047312758614,114.18505019936356,Entire home/apt,647,28,1,2023-07-22,0.05,79,212,0,
